id,timestamp,BTC,ETH,SOL,XRP,DOGE,LINK,ADA
5066,1652493600000,29500.5,2044.9,52.515,0.4328,0.0901,7.27,0.542
5067,1652497200000,29566.5,2053.4,51.69,0.4349,0.0898,7.279,0.5449
5068,1652500800000,29346.5,2022.25,51.53,0.4256,0.0891,7.062,0.5288
5069,1652504400000,29433.0,2035.0,51.86,0.4295,0.0901,7.131,0.5341
5070,1652508000000,29492.5,2041.15,51.765,0.4307,0.0903,7.06,0.5376
5071,1652511600000,29410.0,2031.35,50.71,0.4277,0.0896,7.005,0.5318
5072,1652515200000,29517.0,2041.3,51.0,0.43,0.0896,7.083,0.5342
5073,1652518800000,29477.5,2027.5,50.08,0.4262,0.0891,6.994,0.5237
5074,1652522400000,29305.5,2012.4,48.775,0.4146,0.0884,6.84,0.5087
5075,1652526000000,29059.5,1984.0,47.98,0.4091,0.0871,6.775,0.5101
5076,1652529600000,29079.0,1983.55,47.875,0.4053,0.0865,6.787,0.5053
5077,1652533200000,28821.0,1961.35,46.845,0.3983,0.0848,6.663,0.4924
5078,1652536800000,28920.0,1972.15,46.785,0.4017,0.0842,6.714,0.4982
5079,1652540400000,28812.0,1962.85,46.415,0.4015,0.0848,6.67,0.4944
5080,1652544000000,29329.5,2006.95,47.77,0.4157,0.0869,6.98,0.5139
5081,1652547600000,29584.5,2016.65,48.73,0.4175,0.0879,7.042,0.5202
5082,1652551200000,29508.5,2012.35,49.185,0.4153,0.0879,7.028,0.5162
5083,1652554800000,29321.5,1994.5,49.35,0.4123,0.087,6.991,0.5134
5084,1652558400000,29362.5,1996.95,49.855,0.4126,0.0871,7.023,0.5181
5085,1652562000000,29679.0,2026.15,50.97,0.4218,0.088,7.194,0.529
5086,1652565600000,30221.5,2054.55,52.25,0.4265,0.0893,7.272,0.537
5087,1652569200000,30071.0,2054.35,52.44,0.4258,0.0893,7.251,0.5371
5088,1652572800000,29951.5,2051.6,51.035,0.4252,0.0888,7.214,0.5285
5089,1652576400000,29928.5,2039.4,50.815,0.421,0.0884,7.181,0.5265
5090,1652580000000,29829.5,2031.05,50.265,0.4197,0.0879,7.065,0.5202
5091,1652583600000,29716.5,2013.15,50.165,0.4187,0.0873,7.099,0.5196
5092,1652587200000,29598.5,2014.3,50.055,0.4166,0.087,7.099,0.5192
5093,1652590800000,29780.0,2031.85,50.985,0.423,0.0877,7.276,0.5295
5094,1652594400000,29945.0,2035.75,51.785,0.4246,0.0882,7.319,0.5396
5095,1652598000000,29809.5,2035.9,51.41,0.4202,0.0881,7.245,0.5345
5096,1652601600000,29571.5,2020.7,51.09,0.4185,0.0871,7.138,0.5314
5097,1652605200000,29744.5,2034.45,51.55,0.4215,0.0882,7.206,0.5446
5098,1652608800000,29928.5,2053.6,52.68,0.4234,0.089,7.297,0.546
5099,1652612400000,30230.5,2078.9,53.415,0.4296,0.0899,7.568,0.558
5100,1652616000000,30289.5,2083.3,53.235,0.4316,0.0894,7.525,0.5557
5101,1652619600000,30166.0,2069.65,52.725,0.425,0.0887,7.444,0.551
5102,1652623200000,29961.5,2067.4,53.415,0.4253,0.0886,7.594,0.5511
5103,1652626800000,30003.0,2061.7,52.825,0.4255,0.0888,7.522,0.5464
5104,1652630400000,30192.5,2082.2,54.43,0.4271,0.0895,7.604,0.5577
5105,1652634000000,29972.0,2066.9,54.415,0.4241,0.0893,7.585,0.5545
5106,1652637600000,30293.0,2088.0,55.03,0.4284,0.09,7.682,0.574
5107,1652641200000,30446.5,2104.05,55.26,0.4315,0.0909,7.692,0.58
5108,1652644800000,31049.5,2131.4,56.77,0.4414,0.0916,7.798,0.5882
5109,1652648400000,31061.5,2134.45,57.46,0.4417,0.0917,7.788,0.5833
5110,1652652000000,31077.5,2128.6,57.69,0.4438,0.0916,7.829,0.5927
5111,1652655600000,31315.5,2144.85,58.83,0.4478,0.093,7.956,0.5977
5112,1652659200000,31099.0,2121.4,57.175,0.4439,0.0914,7.787,0.6034
5113,1652662800000,30756.5,2092.4,56.425,0.4414,0.0904,7.659,0.5839
5114,1652666400000,30490.0,2085.75,56.4,0.4383,0.0903,7.582,0.5932
5115,1652670000000,30313.0,2075.5,56.04,0.4329,0.09,7.558,0.5779
5116,1652673600000,30322.5,2071.3,55.4,0.4299,0.0897,7.519,0.5732
5117,1652677200000,30280.5,2066.45,55.5,0.4269,0.0895,7.505,0.5697
5118,1652680800000,29555.0,2008.35,53.725,0.4141,0.087,7.235,0.5587
5119,1652684400000,29569.0,2009.8,53.74,0.4155,0.0872,7.291,0.5599
5120,1652688000000,29765.5,2026.0,54.39,0.4197,0.0879,7.356,0.5659
5121,1652691600000,29575.0,2005.25,53.075,0.4163,0.0866,7.233,0.56
5122,1652695200000,30154.0,2048.65,55.0,0.4227,0.0883,7.478,0.576
5123,1652698800000,29931.0,2029.95,53.79,0.419,0.0877,7.353,0.5646
5124,1652702400000,29877.0,2028.85,54.46,0.4182,0.0875,7.406,0.5676
5125,1652706000000,29498.5,1992.9,52.995,0.4144,0.0865,7.284,0.5552
5126,1652709600000,29470.0,1997.25,52.22,0.4141,0.0863,7.262,0.5538
5127,1652713200000,29649.5,2012.9,53.215,0.4161,0.0871,7.34,0.5547
5128,1652716800000,29309.0,1992.15,52.69,0.4146,0.0865,7.26,0.5494
5129,1652720400000,29707.5,2021.15,54.675,0.4175,0.0874,7.397,0.5609
5130,1652724000000,29901.0,2034.25,54.83,0.4208,0.0878,7.46,0.567
5131,1652727600000,29572.0,2006.3,53.985,0.4226,0.0871,7.393,0.5565
5132,1652731200000,29942.0,2034.0,54.945,0.4273,0.0877,7.48,0.5637
5133,1652734800000,30159.5,2047.75,55.0,0.4284,0.0883,7.583,0.5699
5134,1652738400000,30000.0,2031.75,54.32,0.4249,0.0879,7.498,0.5627
5135,1652742000000,29854.0,2022.2,53.74,0.4226,0.0878,7.412,0.5563
5136,1652745600000,30131.5,2046.05,54.92,0.4302,0.0891,7.655,0.5645
5137,1652749200000,29977.0,2036.25,54.59,0.429,0.0894,7.576,0.5626
5138,1652752800000,30039.5,2044.6,54.92,0.43,0.0893,7.588,0.5635
5139,1652756400000,30333.5,2071.2,55.73,0.4342,0.0898,7.72,0.5683
5140,1652760000000,30366.5,2074.9,56.53,0.4357,0.09,7.74,0.5748
5141,1652763600000,30434.0,2079.75,56.815,0.4358,0.09,7.794,0.5787
5142,1652767200000,30499.0,2087.4,57.615,0.4354,0.0901,7.841,0.5841
5143,1652770800000,30377.5,2068.8,55.775,0.428,0.0894,7.703,0.5758
5144,1652774400000,30563.0,2082.9,56.28,0.4295,0.0899,7.778,0.5788
5145,1652778000000,30625.5,2089.0,56.715,0.433,0.0901,7.78,0.5842
5146,1652781600000,30433.5,2082.0,56.0,0.4309,0.0899,7.723,0.5798
5147,1652785200000,30308.5,2080.25,55.625,0.4304,0.0893,7.704,0.5804
5148,1652788800000,30575.5,2098.25,57.43,0.435,0.0903,7.897,0.5893
5149,1652792400000,30500.5,2098.55,57.335,0.4353,0.0901,7.863,0.5904
5150,1652796000000,30060.0,2055.1,54.71,0.4265,0.0886,7.578,0.5742
5151,1652799600000,30140.0,2059.95,55.155,0.4262,0.089,7.599,0.5739
5152,1652803200000,30121.5,2058.8,55.18,0.4265,0.0891,7.553,0.5705
5153,1652806800000,30062.0,2056.35,54.78,0.4273,0.0887,7.493,0.5639
5154,1652810400000,29830.5,2028.0,54.405,0.4257,0.0884,7.4,0.5614
5155,1652814000000,30071.0,2044.95,55.145,0.4298,0.0892,7.531,0.5657
5156,1652817600000,30089.5,2052.35,55.27,0.4321,0.0895,7.546,0.5648
5157,1652821200000,30531.0,2086.2,56.49,0.4374,0.0904,7.689,0.5775
5158,1652824800000,30335.0,2080.5,56.55,0.4359,0.0899,7.664,0.5769
5159,1652828400000,30424.5,2089.9,57.05,0.4371,0.0902,7.715,0.5772
5160,1652832000000,30490.0,2090.65,57.16,0.4385,0.0902,7.741,0.5754
5161,1652835600000,30115.0,2066.2,56.145,0.4318,0.0895,7.598,0.5662
5162,1652839200000,30208.0,2071.6,56.64,0.4364,0.0899,7.652,0.5713
5163,1652842800000,29821.0,2037.75,55.045,0.4278,0.0887,7.442,0.5586
5164,1652846400000,29810.0,2032.1,55.205,0.4262,0.0886,7.473,0.5602
5165,1652850000000,30018.0,2046.6,55.9,0.4274,0.0893,7.564,0.566
5166,1652853600000,29722.5,2018.65,54.83,0.4254,0.0883,7.428,0.5572
5167,1652857200000,29895.5,2037.1,55.375,0.4269,0.0886,7.501,0.5637
5168,1652860800000,29858.5,2034.1,54.8,0.4269,0.0885,7.497,0.5622
5169,1652864400000,29940.0,2035.8,54.37,0.4286,0.0889,7.473,0.5617
5170,1652868000000,29932.5,2039.0,54.305,0.4284,0.0888,7.527,0.5613
5171,1652871600000,29811.5,2030.0,54.17,0.4267,0.0886,7.483,0.556
5172,1652875200000,29521.5,1996.65,53.07,0.4165,0.0869,7.299,0.5392
5173,1652878800000,29320.0,1984.8,51.55,0.4151,0.0866,7.159,0.5341
5174,1652882400000,29214.0,1974.65,51.01,0.4132,0.0858,7.087,0.5304
5175,1652886000000,28964.5,1953.65,50.385,0.4076,0.0848,6.953,0.5219
5176,1652889600000,29213.5,1976.5,51.12,0.4111,0.0853,7.046,0.5272
5177,1652893200000,28977.0,1958.55,50.6,0.4087,0.085,6.951,0.5219
5178,1652896800000,29193.0,1969.35,51.055,0.4118,0.0852,6.999,0.5254
5179,1652900400000,29257.5,1979.35,51.69,0.4157,0.0858,7.08,0.531
5180,1652904000000,29216.0,1965.7,51.11,0.4158,0.0853,7.015,0.526
5181,1652907600000,29187.5,1962.85,50.99,0.4138,0.0853,6.983,0.5248
5182,1652911200000,28965.5,1946.95,50.88,0.4111,0.0849,6.99,0.5214
5183,1652914800000,28694.0,1913.7,49.9,0.4048,0.0833,6.798,0.5054
5184,1652918400000,28892.5,1930.1,50.45,0.408,0.084,6.834,0.5095
5185,1652922000000,28755.0,1907.65,48.6,0.401,0.0822,6.69,0.4956
5186,1652925600000,29158.5,1944.6,50.0,0.4057,0.0836,6.888,0.5167
5187,1652929200000,29167.0,1951.95,50.575,0.4091,0.0844,6.894,0.5173
5188,1652932800000,29073.0,1946.85,50.63,0.409,0.0841,6.859,0.5116
5189,1652936400000,29051.0,1945.4,50.385,0.4008,0.0839,6.823,0.5059
5190,1652940000000,29294.0,1964.3,52.085,0.408,0.0851,6.966,0.522
5191,1652943600000,29185.0,1951.65,51.07,0.4051,0.0845,6.829,0.5151
5192,1652947200000,28955.0,1931.5,49.42,0.4018,0.0836,6.739,0.5064
5193,1652950800000,28988.0,1928.6,48.93,0.4025,0.0831,6.734,0.5099
5194,1652954400000,29194.0,1939.0,49.245,0.4024,0.0835,6.787,0.5139
5195,1652958000000,29471.0,1963.5,51.18,0.41,0.0851,6.97,0.5288
5196,1652961600000,29472.5,1952.05,50.69,0.4076,0.0847,6.908,0.5224
5197,1652965200000,29494.0,1959.9,51.02,0.4104,0.0852,6.962,0.5225
5198,1652968800000,29830.0,1978.0,52.125,0.4142,0.0856,7.025,0.5265
5199,1652972400000,30378.0,2022.3,53.235,0.4215,0.0868,7.21,0.5401
5200,1652976000000,30135.0,2011.5,53.14,0.4185,0.0865,7.144,0.5336
5201,1652979600000,30172.0,2014.95,53.08,0.4193,0.0867,7.164,0.5333
5202,1652983200000,30211.0,2013.65,52.645,0.4187,0.0861,7.143,0.5312
5203,1652986800000,29963.5,1992.75,51.585,0.4167,0.0859,7.059,0.524
5204,1652990400000,30269.0,2014.7,52.1,0.4188,0.0864,7.142,0.5303
5205,1652994000000,30266.0,2012.5,51.83,0.4179,0.0861,7.097,0.5271
5206,1652997600000,30173.5,2005.55,51.365,0.4173,0.086,7.082,0.5254
5207,1653001200000,30310.0,2018.75,52.175,0.4202,0.0866,7.21,0.5325
5208,1653004800000,30248.0,2015.0,52.195,0.4263,0.0866,7.196,0.5334
5209,1653008400000,30477.0,2035.25,53.07,0.4296,0.0873,7.269,0.5392
5210,1653012000000,30317.5,2028.15,52.4,0.4269,0.0868,7.164,0.5329
5211,1653015600000,30170.0,2022.4,51.46,0.431,0.0864,7.111,0.5301
5212,1653019200000,30084.0,2019.95,50.98,0.4339,0.0863,7.054,0.5291
5213,1653022800000,30180.5,2027.1,52.04,0.4348,0.0869,7.122,0.5346
5214,1653026400000,30003.5,2013.4,51.29,0.4295,0.0859,7.019,0.5252
5215,1653030000000,30248.0,2024.1,52.05,0.4285,0.0861,7.055,0.5299
5216,1653033600000,30165.0,2026.6,52.495,0.4293,0.0861,7.066,0.5299
5217,1653037200000,30297.0,2038.15,52.82,0.4304,0.0866,7.154,0.5334
5218,1653040800000,30415.0,2047.15,53.365,0.4285,0.0872,7.239,0.5399
5219,1653044400000,30401.5,2052.95,53.16,0.4276,0.0871,7.287,0.5395
5220,1653048000000,30251.5,2036.0,52.16,0.423,0.0862,7.199,0.5324
5221,1653051600000,30355.0,2044.05,52.12,0.4239,0.0865,7.252,0.5337
5222,1653055200000,29487.5,1985.7,50.33,0.4144,0.0844,6.991,0.5152
5223,1653058800000,29130.0,1959.65,49.4,0.4097,0.0835,6.845,0.5096
5224,1653062400000,28888.5,1933.15,48.49,0.4057,0.083,6.815,0.505
5225,1653066000000,28955.0,1937.6,48.98,0.4045,0.0834,6.838,0.5074
5226,1653069600000,28996.5,1938.9,49.025,0.4064,0.0832,6.825,0.5075
5227,1653073200000,29273.5,1967.15,50.14,0.411,0.0839,6.974,0.5126
5228,1653076800000,29138.5,1958.75,50.13,0.4096,0.0839,6.884,0.5147
5229,1653080400000,29167.0,1957.1,49.685,0.4102,0.0838,6.876,0.5165
5230,1653084000000,29135.5,1952.3,49.69,0.4116,0.0838,6.884,0.5171
5231,1653087600000,29185.0,1958.3,49.385,0.41,0.0838,6.87,0.5158
5232,1653091200000,29264.5,1962.5,49.33,0.4084,0.0837,6.875,0.5155
5233,1653094800000,29129.0,1950.4,49.27,0.4067,0.083,6.859,0.5133
5234,1653098400000,29209.0,1957.9,49.71,0.4111,0.0836,6.911,0.5164
5235,1653102000000,29231.5,1966.85,50.115,0.4112,0.0843,6.97,0.5222
5236,1653105600000,29234.0,1963.75,49.96,0.4107,0.084,6.945,0.5231
5237,1653109200000,29268.5,1965.85,49.65,0.4106,0.0839,6.933,0.5232
5238,1653112800000,29335.5,1970.6,49.995,0.4114,0.0842,6.956,0.5254
5239,1653116400000,29407.5,1977.5,49.995,0.4126,0.0842,7.015,0.5292
5240,1653120000000,29363.5,1977.6,50.0,0.411,0.0841,6.992,0.527
5241,1653123600000,29328.0,1972.0,49.585,0.4115,0.0843,6.961,0.5266
5242,1653127200000,29284.5,1969.35,49.745,0.4107,0.0842,6.981,0.5283
5243,1653130800000,29272.5,1969.35,49.42,0.4106,0.0839,6.981,0.5273
5244,1653134400000,29277.0,1968.95,49.49,0.4114,0.084,6.967,0.5284
5245,1653138000000,29292.0,1967.95,49.845,0.4111,0.084,6.977,0.5271
5246,1653141600000,29389.5,1976.85,50.645,0.4128,0.0842,7.047,0.5304
5247,1653145200000,29529.5,1979.4,50.66,0.4152,0.0851,7.061,0.5365
5248,1653148800000,29546.0,1979.95,50.45,0.4161,0.085,7.039,0.5335
5249,1653152400000,29393.5,1974.8,50.09,0.4144,0.0845,7.036,0.5305
5250,1653156000000,29469.0,1983.8,50.47,0.4165,0.0847,7.084,0.5315
5251,1653159600000,29449.5,1980.05,50.19,0.4153,0.0845,7.05,0.5291
5252,1653163200000,29410.5,1975.5,50.03,0.414,0.0845,7.035,0.5266
5253,1653166800000,29336.5,1967.05,49.535,0.4122,0.0839,6.986,0.5226
5254,1653170400000,29394.0,1973.9,50.28,0.4155,0.0843,7.049,0.5265
5255,1653174000000,29420.5,1973.9,50.29,0.4144,0.0844,7.047,0.5282
5256,1653177600000,29464.5,1977.0,50.475,0.4145,0.0847,7.07,0.5281
5257,1653181200000,29481.0,1979.2,50.44,0.4141,0.0846,7.064,0.5286
5258,1653184800000,29380.5,1974.1,50.15,0.4134,0.0846,7.021,0.5249
5259,1653188400000,29354.5,1973.05,50.12,0.4128,0.0845,7.022,0.5265
5260,1653192000000,29276.5,1965.5,49.87,0.4101,0.0838,6.919,0.5225
5261,1653195600000,29346.0,1971.15,50.065,0.4112,0.084,6.949,0.5249
5262,1653199200000,29384.5,1973.8,50.37,0.413,0.0844,7.012,0.5301
5263,1653202800000,29418.5,1974.65,50.245,0.4137,0.0845,7.049,0.5341
5264,1653206400000,29533.0,1983.15,50.56,0.4151,0.0846,7.104,0.5321
5265,1653210000000,30125.5,2026.8,51.545,0.421,0.0862,7.324,0.5431
5266,1653213600000,30177.0,2027.35,51.65,0.42,0.0862,7.283,0.5451
5267,1653217200000,29887.0,2017.35,51.475,0.4179,0.0854,7.265,0.5422
5268,1653220800000,30160.0,2026.5,51.745,0.4199,0.0862,7.365,0.5464
5269,1653224400000,30070.0,2021.75,51.5,0.419,0.0861,7.298,0.5435
5270,1653228000000,29967.5,2017.1,52.065,0.4181,0.0859,7.336,0.5402
5271,1653231600000,29833.0,2003.25,51.77,0.4171,0.0851,7.242,0.5345
5272,1653235200000,29911.5,2007.95,51.56,0.4169,0.0851,7.26,0.5349
5273,1653238800000,29917.0,2005.95,51.37,0.4168,0.085,7.24,0.5336
5274,1653242400000,30020.0,2012.55,51.605,0.4176,0.0853,7.284,0.5366
5275,1653246000000,29924.0,2006.4,51.39,0.4171,0.085,7.226,0.5341
5276,1653249600000,29926.0,2007.5,51.89,0.4176,0.085,7.226,0.536
5277,1653253200000,30007.0,2016.45,51.68,0.4182,0.0852,7.195,0.5352
5278,1653256800000,30255.0,2034.3,52.485,0.4213,0.0859,7.318,0.5404
5279,1653260400000,30269.5,2042.15,52.475,0.4217,0.0858,7.324,0.5412
5280,1653264000000,30268.0,2041.95,52.725,0.4244,0.0862,7.379,0.5446
5281,1653267600000,30195.0,2033.65,52.31,0.4216,0.0856,7.26,0.54
5282,1653271200000,30125.0,2027.9,52.035,0.4189,0.0855,7.211,0.5362
5283,1653274800000,30163.5,2030.25,52.195,0.4198,0.0855,7.266,0.542
5284,1653278400000,30117.0,2027.3,51.97,0.4203,0.0857,7.33,0.5392
5285,1653282000000,30290.0,2042.5,52.42,0.4207,0.0859,7.393,0.5423
5286,1653285600000,30477.0,2055.75,52.925,0.4217,0.0867,7.481,0.5462
5287,1653289200000,30440.0,2065.15,53.535,0.4243,0.0878,7.512,0.5495
5288,1653292800000,30345.5,2054.35,53.37,0.4211,0.0871,7.465,0.5478
5289,1653296400000,30434.5,2065.7,53.6,0.4223,0.0871,7.505,0.5487
5290,1653300000000,30475.0,2072.35,53.975,0.425,0.0874,7.535,0.5477
5291,1653303600000,30379.5,2067.55,53.985,0.4247,0.0875,7.554,0.5511
5292,1653307200000,30370.0,2064.0,53.645,0.4245,0.0873,7.508,0.5496
5293,1653310800000,30311.0,2056.2,53.32,0.4235,0.0868,7.528,0.548
5294,1653314400000,30246.5,2057.3,52.995,0.4239,0.0865,7.506,0.5449
5295,1653318000000,30357.5,2065.0,53.865,0.4257,0.0872,7.567,0.5529
5296,1653321600000,30245.5,2057.45,53.585,0.4249,0.0871,7.569,0.5521
5297,1653325200000,30093.5,2049.3,52.95,0.4185,0.0866,7.523,0.5468
5298,1653328800000,29850.0,2030.2,51.98,0.4175,0.0855,7.452,0.5391
5299,1653332400000,29059.5,1978.75,50.03,0.4082,0.0836,7.18,0.5174
5300,1653336000000,29318.0,1998.3,50.86,0.4136,0.0846,7.309,0.5268
5301,1653339600000,29328.5,1992.45,50.22,0.4131,0.0845,7.23,0.5224
5302,1653343200000,29201.5,1976.9,49.26,0.4074,0.0832,7.1,0.5152
5303,1653346800000,29091.5,1971.7,49.125,0.4048,0.0832,7.023,0.5128
5304,1653350400000,29126.0,1979.0,49.31,0.4069,0.0833,7.013,0.5146
5305,1653354000000,29209.5,1985.0,49.625,0.4104,0.0839,7.083,0.5163
5306,1653357600000,29261.0,1984.0,49.67,0.4106,0.084,7.076,0.5185
5307,1653361200000,29282.0,1986.15,49.845,0.4113,0.0841,7.072,0.5212
5308,1653364800000,29338.5,1986.05,49.865,0.4119,0.0838,7.071,0.5203
5309,1653368400000,29326.0,1981.35,49.685,0.4087,0.0837,7.057,0.5182
5310,1653372000000,29318.0,1979.35,49.625,0.4071,0.0836,7.064,0.5173
5311,1653375600000,29392.0,1984.15,49.83,0.4103,0.0841,7.114,0.5205
5312,1653379200000,29132.0,1961.9,48.835,0.4039,0.0828,6.92,0.5106
5313,1653382800000,29332.5,1971.75,49.35,0.4076,0.0831,6.994,0.5143
5314,1653386400000,29331.5,1975.35,49.605,0.4067,0.0835,7.059,0.5161
5315,1653390000000,29287.5,1964.8,49.505,0.4057,0.0835,6.997,0.5144
5316,1653393600000,29249.5,1965.25,49.32,0.4031,0.0833,6.993,0.5136
5317,1653397200000,28947.5,1930.0,47.855,0.3931,0.0812,6.797,0.4972
5318,1653400800000,29065.0,1935.8,48.35,0.3985,0.0814,6.897,0.5041
5319,1653404400000,29373.0,1961.7,50.03,0.4044,0.0827,7.073,0.5165
5320,1653408000000,29309.5,1957.6,49.555,0.4032,0.0826,7.05,0.5155
5321,1653411600000,29339.5,1957.45,49.435,0.4028,0.0825,7.036,0.5108
5322,1653415200000,29174.5,1943.8,48.925,0.4027,0.0824,7.029,0.5097
5323,1653418800000,29370.0,1961.65,49.065,0.4044,0.0829,7.073,0.5137
5324,1653422400000,29449.0,1969.65,49.41,0.406,0.0832,7.148,0.514
5325,1653426000000,29563.0,1982.6,49.685,0.4096,0.0834,7.212,0.5197
5326,1653429600000,29570.5,1981.1,49.595,0.4092,0.0833,7.217,0.5197
5327,1653433200000,29642.5,1978.2,49.67,0.4083,0.0835,7.234,0.5214
5328,1653436800000,29598.0,1974.05,49.28,0.4078,0.083,7.181,0.5186
5329,1653440400000,29764.5,1985.7,49.79,0.4089,0.0833,7.21,0.5215
5330,1653444000000,30099.0,2014.15,50.37,0.412,0.0842,7.37,0.5302
5331,1653447600000,30175.5,2013.55,50.31,0.4106,0.084,7.333,0.5286
5332,1653451200000,30094.0,2005.6,49.645,0.4102,0.0835,7.259,0.5242
5333,1653454800000,29858.0,1986.65,49.165,0.4083,0.083,7.192,0.5194
5334,1653458400000,29803.0,1984.4,49.135,0.4078,0.083,7.177,0.5204
5335,1653462000000,29695.5,1975.8,48.815,0.4061,0.0828,7.121,0.5149
5336,1653465600000,29805.5,1976.0,49.165,0.404,0.083,7.15,0.5175
5337,1653469200000,29805.5,1974.5,49.03,0.4024,0.0833,7.154,0.5178
5338,1653472800000,29720.0,1962.2,48.495,0.3996,0.0828,7.083,0.513
5339,1653476400000,29403.5,1943.25,47.665,0.3969,0.0824,6.984,0.5086
5340,1653480000000,29552.0,1956.6,48.045,0.4,0.0825,7.053,0.5118
5341,1653483600000,29694.5,1971.95,48.455,0.4046,0.0832,7.137,0.5151
5342,1653487200000,29766.5,1969.45,48.49,0.4044,0.0831,7.088,0.5107
5343,1653490800000,29620.5,1963.2,48.245,0.4019,0.083,7.064,0.5125
5344,1653494400000,29553.5,1953.15,48.075,0.4029,0.0828,7.034,0.5102
5345,1653498000000,29688.0,1961.25,48.34,0.4037,0.0829,7.018,0.5113
5346,1653501600000,29869.5,1974.8,48.785,0.4062,0.0832,7.078,0.5168
5347,1653505200000,29577.5,1950.5,48.265,0.4047,0.0828,6.99,0.5126
5348,1653508800000,29785.0,1960.2,48.645,0.4074,0.0834,7.041,0.5169
5349,1653512400000,29809.5,1967.5,48.725,0.4078,0.0836,7.068,0.5177
5350,1653516000000,29767.0,1964.8,48.665,0.4078,0.0835,7.057,0.5175
5351,1653519600000,29542.0,1942.05,47.96,0.4057,0.083,6.954,0.5142
5352,1653523200000,29767.5,1958.2,48.425,0.4092,0.0835,7.028,0.5176
5353,1653526800000,29662.5,1943.5,48.045,0.4067,0.0829,6.981,0.5139
5354,1653530400000,29796.5,1951.25,48.3,0.4074,0.0831,7.034,0.5163
5355,1653534000000,29834.5,1947.35,48.175,0.4079,0.0829,7.009,0.5144
5356,1653537600000,29759.5,1937.2,47.705,0.4068,0.0825,6.943,0.5115
5357,1653541200000,29710.0,1924.5,46.735,0.4018,0.0805,6.783,0.5028
5358,1653544800000,29674.0,1922.3,46.39,0.4003,0.0806,6.771,0.5013
5359,1653548400000,29702.5,1925.65,46.385,0.3978,0.0807,6.832,0.5041
5360,1653552000000,29000.0,1832.75,44.215,0.3884,0.0777,6.511,0.4847
5361,1653555600000,29179.5,1837.55,44.195,0.3906,0.078,6.534,0.4883
5362,1653559200000,29141.5,1830.25,44.055,0.3881,0.0779,6.517,0.4873
5363,1653562800000,28998.5,1815.35,43.705,0.3882,0.0777,6.432,0.4841
5364,1653566400000,28934.5,1810.65,43.61,0.3887,0.078,6.472,0.4836
5365,1653570000000,28794.5,1809.15,44.035,0.388,0.0775,6.533,0.4804
5366,1653573600000,29231.0,1852.05,45.08,0.3926,0.0791,6.675,0.4878
5367,1653577200000,29368.5,1860.45,45.1,0.3941,0.0794,6.706,0.4919
5368,1653580800000,29567.5,1882.25,45.685,0.3971,0.0797,6.761,0.4944
5369,1653584400000,29627.0,1875.6,45.9,0.3967,0.0798,6.788,0.4935
5370,1653588000000,29585.5,1861.0,44.555,0.3944,0.0789,6.694,0.4862
5371,1653591600000,29370.5,1826.05,44.03,0.3913,0.0782,6.596,0.4802
5372,1653595200000,29450.0,1826.9,44.125,0.3945,0.0784,6.621,0.4805
5373,1653598800000,29568.0,1833.35,44.345,0.3972,0.079,6.685,0.4829
5374,1653602400000,29503.0,1820.05,44.0,0.3954,0.079,6.681,0.4835
5375,1653606000000,29201.0,1791.15,43.425,0.3921,0.0778,6.565,0.4786
5376,1653609600000,29069.0,1773.0,43.25,0.3902,0.0781,6.522,0.476
5377,1653613200000,28950.0,1742.1,41.675,0.3876,0.077,6.376,0.46
5378,1653616800000,28984.5,1752.45,42.195,0.391,0.0774,6.387,0.4606
5379,1653620400000,29013.5,1767.5,42.635,0.3986,0.0783,6.503,0.4697
5380,1653624000000,28913.5,1744.15,41.51,0.3951,0.0771,6.389,0.4598
5381,1653627600000,28795.5,1734.95,40.54,0.3936,0.0769,6.303,0.4528
5382,1653631200000,28972.0,1769.75,41.295,0.3959,0.0776,6.446,0.4629
5383,1653634800000,28980.5,1763.95,41.015,0.3958,0.0775,6.455,0.4615
5384,1653638400000,28929.5,1765.6,40.87,0.3913,0.0771,6.411,0.4574
5385,1653642000000,29026.5,1784.4,41.355,0.3959,0.0779,6.507,0.4632
5386,1653645600000,28826.5,1758.8,40.68,0.3889,0.0771,6.469,0.457
5387,1653649200000,28902.5,1770.6,41.58,0.3908,0.0777,6.557,0.4637
5388,1653652800000,29238.5,1811.5,42.92,0.3956,0.0786,6.653,0.4719
5389,1653656400000,29300.0,1814.05,43.385,0.3954,0.0793,6.657,0.4766
5390,1653660000000,28786.5,1767.65,42.22,0.3879,0.0778,6.456,0.4645
5391,1653663600000,28831.5,1763.65,42.125,0.3883,0.0833,6.482,0.4593
5392,1653667200000,28732.5,1746.0,41.68,0.3856,0.0819,6.37,0.457
5393,1653670800000,28374.0,1731.3,41.025,0.3816,0.0804,6.283,0.4516
5394,1653674400000,28445.0,1728.1,41.065,0.3789,0.0795,6.275,0.4499
5395,1653678000000,28863.0,1752.8,41.84,0.3826,0.0801,6.371,0.4576
5396,1653681600000,28730.0,1744.2,41.89,0.3828,0.0811,6.374,0.4579
5397,1653685200000,28707.5,1733.95,41.55,0.3843,0.0812,6.325,0.4566
5398,1653688800000,28805.5,1741.7,41.315,0.3845,0.0816,6.331,0.4591
5399,1653692400000,28619.0,1727.0,41.145,0.3817,0.0814,6.283,0.4564
